"Mailbox name","Identity","Mailbox Primary SMTP Address","Deny","User","Primary SMTP Address","Inherited"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-260581","","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\sdiaz",,"False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\hpmigration2",,"False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-266456","","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\hpmigration4",,"False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\hpmigration5",,"False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\shimizu","shimizu@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-373454","","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\rnomura","rnomura@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-434759","","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\kyoshitake","kyoshitake@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\jyakan","jyakan@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\aemuke","aemuke@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\semu","semu@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\smizuno","smizuno@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\iwatsukiy","iwatsukiy@avaya.com","False"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"Avaya Japan Helpdesk","global.avaya.com/Global Resource Mailboxes/Avaya Japan Helpdesk","avjhelpdesk@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\saavops0004",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-78154","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-78420","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-80325","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-92733","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-132992","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\HP-OVE-User",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-158410","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-185635","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\Exchange Service Accounts",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\ciaranstephens","ciaranstephens@avaya.com","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\tgadus","tgadus@avaya.com","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-224939","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-230426","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-231942","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-234514","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\saavopsgadminv",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\saavops0140","saavops0140@avaya.com","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-245223","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-245226","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\nitinsharma",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-260581","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\hpmigration2",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-266456","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\hpmigration4",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\hpmigration5",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-292653","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-368974","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\aroy","aroy@avaya.com","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377733","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377886","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\nsingh","nsingh@avaya.com","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377983","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-378682","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\chandra2",,"False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-419443","","False"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"Avaya MACS","global.avaya.com/Global Resource Mailboxes/Avaya MACS","avayamacsemea@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\saavops0004",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-51249","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\nherman","nherman@avaya.com","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-56253","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\smerrigan","smerrigan@avaya.com","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\MSXSPICOF110AVEXU4",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-123092","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-132992","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\HP-OVE-User",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-158410","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-159584","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\saavops0037",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-185635","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\Exchange Service Accounts",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-223819","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-224939","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-234514","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\saavopsgadminv",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\saavops0140","saavops0140@avaya.com","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-245222","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-245223","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\saavops0143","saavops0143@avaya.com","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-260581","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\hpmigration2",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-266456","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\hpmigration4",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\hpmigration5",,"False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-287570","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-309307","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-310645","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-335562","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-356980","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-358987","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-362095","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-363621","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-368974","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-374470","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376360","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376361","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376399","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376442","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376514","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-376522","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377638","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377732","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377780","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377788","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377830","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377837","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377845","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377850","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-377878","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-378755","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-392806","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-414305","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\werickso","werickso@avaya.com","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-419443","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-437544","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-447903","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-462950","","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\pahesketh","pahesketh@avaya.com","False"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"Avaya Support","global.avaya.com/Global Resource Mailboxes/Avaya Support","support@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\saavops0004",,"False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-85367","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\satot","satot@avaya.com","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-85507","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-85964","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-85982","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-92712","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-132992","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\HP-OVE-User",,"False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\Exchange Service Accounts",,"False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-224939","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-234514","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\saavopsgadminv",,"False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\saavops0140","saavops0140@avaya.com","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-245225","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-260581","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\hpmigration2",,"False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-266456","","False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\hpmigration4",,"False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\hpmigration5",,"False"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"Avaya Technical Center JP","global.avaya.com/Global Resource Mailboxes/Avaya Technical Center JP","atcjapan@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","GLOBAL\harsingh","harsingh@avaya.com","False"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","GLOBAL\sunilbi","sunilbi@avaya.com","False"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-469837","","False"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","GLOBAL\besadmin","besadmin@avaya.com","True"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-354342","","True"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-177501","","True"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","GLOBAL\saavopsgoodwm",,"True"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-151477","","True"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","GLOBAL\GMO Send As Admin",,"True"
"Bharti SLA Reporting","global.avaya.com/Global Resource Mailboxes/Bharti SLA Reporting","bhartisla@avaya.com","False","GLOBAL\saavopsgoodem",,"True"
"BMO Mac","global.avaya.com/Global Resource Mailboxes/BMO Mac","bmomac@avaya.com","False","S-1-5-21-790525478-1343024091-1801674531-78751","","False"
